measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources
"% of women aged 15-44 covered by Medicaid",19,NV,Nevada,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",14,NH,"New Hampshire",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",17,NJ,"New Jersey",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",38,NM,"New Mexico",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",27,NY,"New York",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",17,NC,"North Carolina",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",10,ND,"North Dakota",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",25,OH,Ohio,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",14,OK,Oklahoma,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",25,OR,Oregon,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",21,PA,Pennsylvania,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",26,RI,"Rhode Island",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",18,SC,"South Carolina",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",13,SD,"South Dakota",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",22,TN,Tennessee,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",12,TX,Texas,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",9,UT,Utah,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",32,VT,Vermont,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",11,VA,Virginia,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",21,WA,Washington,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",34,WV,"West Virginia",2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",18,WI,Wisconsin,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 covered by Medicaid",13,WY,Wyoming,2017,n/a,,"Gains in Insurance Coverage for Reproductive-Age Women at a Crossroads <https://www.guttmacher.org/article/2018/12/gains-insurance-coverage-reproductive-age-women-crossroads>"
"% of women aged 15-44 living in a county without an abortion provider",58,AL,Alabama,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",17,AK,Alaska,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",19,AZ,Arizona,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",77,AR,Arkansas,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",1,CA,California,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",17,CO,Colorado,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",5,CT,Connecticut,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",18,DE,Delaware,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",0,DC,"District of Columbia",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",19,FL,Florida,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",54,GA,Georgia,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",0,HI,Hawaii,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",68,ID,Idaho,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",34,IL,Illinois,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",66,IN,Indiana,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",42,IA,Iowa,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",56,KS,Kansas,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",74,KY,Kentucky,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",63,LA,Louisiana,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",46,ME,Maine,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",16,MD,Maryland,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",9,MA,Massachusetts,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",39,MI,Michigan,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",59,MN,Minnesota,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",91,MS,Mississippi,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",94,MO,Missouri,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",55,MT,Montana,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",41,NE,Nebraska,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",8,NV,Nevada,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",12,NH,"New Hampshire",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",3,NJ,"New Jersey",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",48,NM,"New Mexico",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",6,NY,"New York",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",43,NC,"North Carolina",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",73,ND,"North Dakota",2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",56,OH,Ohio,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
"% of women aged 15-44 living in a county without an abortion provider",54,OK,Oklahoma,2014,n/a,,"National Center for Health Statistics, Vintage 2014 Post Censal Estimates of the Resident Population of the United States (April 1, 2010, July 1, 2010 - July 1, 2014), by Year, County, Single-Year of Age (0, 1, 2, .., 85 Years and Over), Bridged Race, Hispanic Origin, and Sex. Prepared Under a Collaborative Arrangement With the U.S.Census Bureau, 2015. <http://www.cdc.gov/nchs/nvss/bridged_race/data_documentation.htm>; Special tabulations of data from Frost JJ, Frohwirth L and Zolna MR, Contraceptive Needs and Services, 2014 Update, New York: Guttmacher Institute, 2016"
