measure_name,datum,state_id,state_name,first_year,last_year,footnotes,sources
"% of women aged 18-49 using contraceptives",78,ME,Maine,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",72.1,MD,Maryland,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",72.1,MA,Massachusetts,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,MI,Michigan,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",70.1,MN,Minnesota,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",65.5,MS,Mississippi,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",69.1,MO,Missouri,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,MT,Montana,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",67.9,NE,Nebraska,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",68.4,NV,Nevada,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,NH,"New Hampshire",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",67.5,NJ,"New Jersey",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",73.9,NM,"New Mexico",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",68.3,NY,"New York",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",73.8,NC,"North Carolina",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,ND,"North Dakota",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",65.7,OH,Ohio,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",70,OK,Oklahoma,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",77.7,OR,Oregon,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",76.1,PA,Pennsylvania,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,RI,"Rhode Island",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",72.2,SC,"South Carolina",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",72.4,SD,"South Dakota",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,TN,Tennessee,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",63.1,TX,Texas,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",74.9,UT,Utah,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,VT,Vermont,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",71.3,VA,Virginia,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",n/a,WA,Washington,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",70.2,WV,"West Virginia",2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",67.1,WI,Wisconsin,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"% of women aged 18-49 using contraceptives",75.4,WY,Wyoming,2017,n/a,"Data are available for the 38 states, plus the District of Columbia, that asked key questions regarding women's reproductive health as part of the Behavioral Risk Factor Surveillance System in 2017. Data are also available for Puerto Rico in the full report","State-Level Estimates of Contraceptive Use in the United States, Douglas-Hall A, Kost K and Kavanaugh ML <https://www.guttmacher.org/report/state-level-estimates-contraceptive-use-us-2017>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.9,AL,Alabama,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",4.5,AK,Alaska,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.2,AZ,Arizona,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.2,AR,Arkansas,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",5.3,CA,California,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age nationally","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.9,CO,Colorado,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",5.4,CT,Connecticut,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",5.8,DE,Delaware,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",10.5,DC,"District of Columbia",2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",5.3,FL,Florida,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age nationally","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",3.9,GA,Georgia,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",5.1,HI,Hawaii,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",1.5,ID,Idaho,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",4.6,IL,Illinois,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2,IN,Indiana,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.2,IA,Iowa,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",1.6,KS,Kansas,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",1.7,KY,Kentucky,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",3.8,LA,Louisiana,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",3.1,ME,Maine,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",6.2,MD,Maryland,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome; Abortion estimate based on the number of abortions among all women in the state and the proportion of abortions obtained by women of the same age in neighboring or similar states (see Source)","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",3.1,MA,Massachusetts,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",3.8,MI,Michigan,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.4,MN,Minnesota,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.6,MS,Mississippi,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",2.4,MO,Missouri,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
"Abortion rate (the no. of abortions per 1,000 women aged 15-17), by state of residence",3.3,MT,Montana,2016,n/a,"Data are tabulated according to the individual's age at the pregnancy outcome","Maddow-Zimet I, Kost K and Finn S, Pregnancies, Births and Abortions in the United States, 1973–2016: National and State Trends by Age, New York: Guttmacher Institute, 2020, https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016.
, Isaac 435, Maddow-Zimet I, Kost K and Finn S <https://www.guttmacher.org/report/pregnancies-births-abortions-in-united-states-1973-2016>"
